Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
182308,27in 4K Gaming Monitor,1,389.99,04/09/19 00:45,"109 Park St, Dallas, TX 75001"
182309,27in 4K Gaming Monitor,1,389.99,04/25/19 00:06,"195 Adams St, Austin, TX 73301"
182310,Lightning Charging Cable,1,14.95,04/10/19 13:04,"929 Forest St, Los Angeles, CA 90001"
182311,AAA Batteries (4-pack),1,2.99,04/15/19 19:04,"381 7th St, San Francisco, CA 94016"
182312,iPhone,1,700,04/24/19 08:40,"739 Sunset St, Portland, OR 97035"
182313,Lightning Charging Cable,1,14.95,04/29/19 03:33,"380 Hill St, Portland, OR 97035"
182314,Lightning Charging Cable,1,14.95,04/26/19 14:35,"340 South St, Dallas, TX 75001"
182315,Apple Airpods Headphones,1,150,04/25/19 22:21,"865 Madison St, San Francisco, CA 94016"
182316,Lightning Charging Cable,1,14.95,04/29/19 14:28,"709 Center St, San Francisco, CA 94016"
182317,Lightning Charging Cable,1,14.95,04/12/19 15:18,"432 Lakeview St, San Francisco, CA 94016"
182318,Wired Headphones,1,11.99,04/08/19 15:33,"645 12th St, San Francisco, CA 94016"
182319,27in FHD Monitor,1,149.99,04/30/19 18:49,"7 Jackson St, New York City, NY 10001"
182320,AAA Batteries (4-pack),2,2.99,04/10/19 18:18,"351 Cherry St, San Francisco, CA 94016"
182321,Apple Airpods Headphones,1,150,04/13/19 21:56,"949 Elm St, Seattle, WA 98101"
182322,AAA Batteries (4-pack),1,2.99,04/30/19 10:44,"715 7th St, Dallas, TX 75001"
182323,Flatscreen TV,1,300,04/22/19 17:19,"39 Hill St, Boston, MA 02215"
182324,20in Monitor,1,109.99,04/13/19 16:57,"74 Wilson St, Los Angeles, CA 90001"
182325,Google Phone,1,600,04/09/19 22:15,"799 Cherry St, Portland, OR 97035"
182326,USB-C Charging Cable,1,11.95,04/02/19 20:40,"549 Chestnut St, Portland, OR 97035"
182327,ThinkPad Laptop,1,999.99,04/27/19 17:35,"568 Hickory St, Boston, MA 02215"
182328,AA Batteries (4-pack),1,3.84,04/05/19 18:37,"596 13th St, Austin, TX 73301"
182329,Wired Headphones,1,11.99,04/20/19 17:43,"704 Madison St, Boston, MA 02215"
182330,AAA Batteries (4-pack),1,2.99,04/12/19 16:32,"5 South St, Dallas, TX 75001"
182331,Lightning Charging Cable,1,14.95,04/30/19 00:06,"668 7th St, Dallas, TX 75001"
182332,Lightning Charging Cable,1,14.95,04/11/19 19:00,"592 Hill St, Boston, MA 02215"
182333,Apple Airpods Headphones,1,150,04/14/19 16:00,"143 Park St, New York City, NY 10001"
182334,Macbook Pro Laptop,1,1700,04/20/19 17:15,"834 Park St, New York City, NY 10001"
182335,AA Batteries (4-pack),1,3.84,04/08/19 09:14,"128 1st St, Atlanta, GA 30301"
182336,Wired Headphones,1,11.99,04/11/19 05:09,"722 6th St, New York City, NY 10001"
182337,AAA Batteries (4-pack),2,2.99,04/08/19 14:28,"31 Jefferson St, Atlanta, GA 30301"
182338,AA Batteries (4-pack),2,3.84,04/13/19 10:31,"484 Pine St, New York City, NY 10001"
182339,Apple Airpods Headphones,1,150,04/21/19 15:16,"295 Washington St, Boston, MA 02215"
182340,USB-C Charging Cable,1,11.95,04/27/19 16:57,"414 River St, San Francisco, CA 94016"
182341,AA Batteries (4-pack),3,3.84,04/25/19 18:48,"638 Cedar St, Los Angeles, CA 90001"
182342,27in FHD Monitor,1,149.99,04/25/19 23:04,"315 Pine St, Boston, MA 02215"
182343,iPhone,1,700,04/27/19 18:06,"848 Chestnut St, Dallas, TX 75001"
182344,Lightning Charging Cable,1,14.95,04/07/19 00:25,"950 Johnson St, New York City, NY 10001"
182345,AA Batteries (4-pack),1,3.84,04/08/19 16:25,"521 Cedar St, Los Angeles, CA 90001"
182346,20in Monitor,1,109.99,04/12/19 10:54,"389 Lincoln St, San Francisco, CA 94016"
182347,27in FHD Monitor,1,149.99,04/23/19 15:41,"623 Hickory St, Portland, OR 97035"
182348,AAA Batteries (4-pack),2,2.99,04/09/19 16:41,"714 14th St, Los Angeles, CA 90001"
182349,USB-C Charging Cable,1,11.95,04/25/19 17:16,"127 Madison St, New York City, NY 10001"
182350,Bose SoundSport Headphones,1,99.99,04/06/19 00:53,"552 South St, San Francisco, CA 94016"
182351,Bose SoundSport Headphones,1,99.99,04/24/19 22:41,"811 2nd St, San Francisco, CA 94016"
182352,Bose SoundSport Headphones,1,99.99,04/28/19 02:40,"161 Lakeview St, Los Angeles, CA 90001"
182353,AA Batteries (4-pack),1,3.84,04/12/19 19:52,"597 Washington St, Los Angeles, CA 90001"
182354,AA Batteries (4-pack),1,3.84,04/05/19 12:22,"630 9th St, Portland, ME 04101"
182355,USB-C Charging Cable,1,11.95,04/29/19 14:35,"291 Elm St, Los Angeles, CA 90001"
182356,Lightning Charging Cable,1,14.95,04/23/19 13:23,"691 2nd St, New York City, NY 10001"
182357,27in FHD Monitor,1,149.99,04/18/19 21:37,"33 5th St, Seattle, WA 98101"
182358,AA Batteries (4-pack),1,3.84,04/17/19 20:44,"699 9th St, Los Angeles, CA 90001"
182359,Lightning Charging Cable,1,14.95,04/10/19 23:01,"56 Dogwood St, Atlanta, GA 30301"
182360,Lightning Charging Cable,1,14.95,04/02/19 19:16,"295 Main St, Los Angeles, CA 90001"
182361,USB-C Charging Cable,1,11.95,04/21/19 17:09,"992 Chestnut St, Seattle, WA 98101"
182362,27in 4K Gaming Monitor,1,389.99,04/26/19 00:51,"236 Wilson St, San Francisco, CA 94016"
182363,USB-C Charging Cable,1,11.95,04/15/19 13:39,"580 Ridge St, Portland, OR 97035"
182364,Wired Headphones,1,11.99,04/13/19 12:01,"33 11th St, San Francisco, CA 94016"
182365,AAA Batteries (4-pack),2,2.99,04/08/19 22:29,"468 10th St, Dallas, TX 75001"
182366,USB-C Charging Cable,1,11.95,04/20/19 20:45,"114 5th St, San Francisco, CA 94016"
182367,Lightning Charging Cable,1,14.95,04/19/19 10:11,"877 Cherry St, Los Angeles, CA 90001"
182368,Bose SoundSport Headphones,1,99.99,04/18/19 13:17,"286 Church St, Atlanta, GA 30301"
182369,Flatscreen TV,1,300,04/03/19 02:37,"366 Chestnut St, San Francisco, CA 94016"
182370,ThinkPad Laptop,1,999.99,04/13/19 15:13,"843 Park St, Los Angeles, CA 90001"
182371,Wired Headphones,1,11.99,04/17/19 08:34,"771 Highland St, Los Angeles, CA 90001"
182372,Lightning Charging Cable,1,14.95,04/26/19 16:28,"996 2nd St, Los Angeles, CA 90001"
182373,AA Batteries (4-pack),1,3.84,04/16/19 08:42,"512 Lakeview St, Seattle, WA 98101"
182374,iPhone,1,700,04/02/19 00:00,"414 5th St, Portland, OR 97035"
182374,Apple Airpods Headphones,1,150,04/02/19 00:00,"414 5th St, Portland, OR 97035"
182375,Bose SoundSport Headphones,1,99.99,04/17/19 17:30,"923 Hill St, San Francisco, CA 94016"
182376,Bose SoundSport Headphones,1,99.99,04/27/19 08:13,"624 10th St, San Francisco, CA 94016"
182377,20in Monitor,1,109.99,04/02/19 21:15,"545 Jefferson St, New York City, NY 10001"
182378,Lightning Charging Cable,1,14.95,04/27/19 17:02,"636 Pine St, Portland, OR 97035"
182379,27in 4K Gaming Monitor,1,389.99,04/27/19 08:18,"959 Church St, Boston, MA 02215"
182380,Wired Headphones,2,11.99,04/30/19 20:41,"466 2nd St, Boston, MA 02215"
182381,Apple Airpods Headphones,1,150,04/02/19 19:21,"623 Jefferson St, Los Angeles, CA 90001"
182382,Flatscreen TV,1,300,04/25/19 11:47,"874 13th St, Seattle, WA 98101"
182383,20in Monitor,1,109.99,04/11/19 09:04,"250 9th St, Portland, OR 97035"
182384,AAA Batteries (4-pack),1,2.99,04/21/19 08:38,"870 North St, San Francisco, CA 94016"
182385,AA Batteries (4-pack),1,3.84,04/30/19 01:03,"858 Maple St, Los Angeles, CA 90001"
182385,Apple Airpods Headphones,1,150,04/30/19 01:03,"858 Maple St, Los Angeles, CA 90001"
182386,AA Batteries (4-pack),1,3.84,04/18/19 17:35,"626 South St, Austin, TX 73301"
182386,USB-C Charging Cable,1,11.95,04/18/19 17:35,"626 South St, Austin, TX 73301"
182387,AA Batteries (4-pack),1,3.84,04/07/19 21:03,"609 2nd St, Los Angeles, CA 90001"
182388,Wired Headphones,1,11.99,04/26/19 16:32,"941 Lake St, Seattle, WA 98101"
182389,Apple Airpods Headphones,1,150,04/10/19 08:51,"361 Dogwood St, San Francisco, CA 94016"
182390,Lightning Charging Cable,1,14.95,04/23/19 20:31,"836 Chestnut St, Los Angeles, CA 90001"
182391,iPhone,1,700,04/02/19 15:43,"389 Church St, Atlanta, GA 30301"
182392,Wired Headphones,1,11.99,04/20/19 12:15,"232 Sunset St, Austin, TX 73301"
182393,Apple Airpods Headphones,1,150,04/29/19 00:36,"32 Johnson St, New York City, NY 10001"
182394,Bose SoundSport Headphones,1,99.99,04/08/19 22:32,"51 Forest St, Portland, OR 97035"
182395,Wired Headphones,1,11.99,04/30/19 18:55,"90 River St, Seattle, WA 98101"
182396,USB-C Charging Cable,1,11.95,04/17/19 12:49,"2 Walnut St, Atlanta, GA 30301"
182397,Macbook Pro Laptop,1,1700,04/05/19 19:08,"333 9th St, San Francisco, CA 94016"
182398,34in Ultrawide Monitor,1,379.99,04/14/19 14:25,"524 10th St, New York City, NY 10001"
182399,34in Ultrawide Monitor,1,379.99,04/03/19 10:13,"724 Adams St, San Francisco, CA 94016"
182400,Wired Headphones,1,11.99,04/02/19 00:37,"967 North St, Austin, TX 73301"
182401,Wired Headphones,1,11.99,04/28/19 16:27,"963 Madison St, New York City, NY 10001"
182402,AAA Batteries (4-pack),3,2.99,04/09/19 20:41,"147 Willow St, New York City, NY 10001"
182403,27in 4K Gaming Monitor,1,389.99,04/22/19 12:10,"901 Spruce St, Dallas, TX 75001"
182404,34in Ultrawide Monitor,1,379.99,04/01/19 13:10,"620 4th St, San Francisco, CA 94016"
182405,27in FHD Monitor,1,149.99,04/29/19 06:54,"874 Lake St, Dallas, TX 75001"
182406,USB-C Charging Cable,1,11.95,04/07/19 09:37,"628 Jackson St, Boston, MA 02215"
182407,iPhone,1,700,04/10/19 07:18,"691 Elm St, Portland, OR 97035"
182408,Apple Airpods Headphones,1,150,04/01/19 10:48,"560 Lincoln St, Atlanta, GA 30301"
182409,USB-C Charging Cable,1,11.95,04/14/19 21:17,"424 Madison St, San Francisco, CA 94016"
182410,Wired Headphones,1,11.99,04/19/19 09:31,"990 Hill St, Seattle, WA 98101"
182411,AA Batteries (4-pack),2,3.84,04/20/19 13:16,"273 12th St, San Francisco, CA 94016"
182412,USB-C Charging Cable,1,11.95,04/02/19 12:42,"46 Johnson St, Austin, TX 73301"
182413,AA Batteries (4-pack),1,3.84,04/03/19 07:07,"267 Madison St, Boston, MA 02215"
182414,AAA Batteries (4-pack),2,2.99,04/10/19 21:50,"729 West St, Boston, MA 02215"
182415,AA Batteries (4-pack),1,3.84,04/21/19 02:09,"652 2nd St, Boston, MA 02215"
182416,AAA Batteries (4-pack),1,2.99,04/02/19 13:26,"633 4th St, Boston, MA 02215"
182417,iPhone,1,700,04/04/19 07:42,"610 Meadow St, San Francisco, CA 94016"
182418,AA Batteries (4-pack),2,3.84,04/07/19 23:13,"406 Sunset St, New York City, NY 10001"
182419,AAA Batteries (4-pack),1,2.99,04/09/19 09:58,"986 Hickory St, Seattle, WA 98101"
182420,iPhone,1,700,04/08/19 12:55,"253 River St, Atlanta, GA 30301"
182420,Apple Airpods Headphones,1,150,04/08/19 12:55,"253 River St, Atlanta, GA 30301"
182421,USB-C Charging Cable,1,11.95,04/09/19 12:46,"411 Meadow St, New York City, NY 10001"
182422,AAA Batteries (4-pack),1,2.99,04/09/19 11:07,"25 Jackson St, Los Angeles, CA 90001"
182423,Wired Headphones,1,11.99,04/04/19 16:16,"966 North St, Los Angeles, CA 90001"
182424,34in Ultrawide Monitor,1,379.99,04/09/19 14:23,"860 Meadow St, San Francisco, CA 94016"
182425,Lightning Charging Cable,1,14.95,04/04/19 14:13,"70 2nd St, Portland, OR 97035"
182426,Lightning Charging Cable,1,14.95,04/20/19 00:03,"509 Johnson St, San Francisco, CA 94016"
182427,Bose SoundSport Headphones,1,99.99,04/28/19 21:20,"438 10th St, Los Angeles, CA 90001"
182428,Google Phone,1,600,04/16/19 15:18,"510 Wilson St, Boston, MA 02215"
182428,USB-C Charging Cable,1,11.95,04/16/19 15:18,"510 Wilson St, Boston, MA 02215"
182429,Macbook Pro Laptop,1,1700,04/07/19 13:27,"985 Lakeview St, San Francisco, CA 94016"
182430,AA Batteries (4-pack),1,3.84,04/12/19 02:03,"351 2nd St, Austin, TX 73301"
182431,Apple Airpods Headphones,1,150,04/02/19 15:48,"976 Ridge St, San Francisco, CA 94016"
182432,Lightning Charging Cable,1,14.95,04/24/19 07:00,"970 Adams St, Atlanta, GA 30301"
182433,USB-C Charging Cable,1,11.95,04/25/19 14:02,"198 10th St, Seattle, WA 98101"
182434,ThinkPad Laptop,1,999.99,04/25/19 17:59,"965 Sunset St, Boston, MA 02215"
182435,AAA Batteries (4-pack),1,2.99,04/19/19 11:13,"504 Pine St, Atlanta, GA 30301"
182436,Lightning Charging Cable,1,14.95,04/06/19 13:36,"491 Center St, San Francisco, CA 94016"
182437,Macbook Pro Laptop,1,1700,04/18/19 11:56,"782 Willow St, Boston, MA 02215"
182438,Wired Headphones,1,11.99,04/26/19 21:52,"927 Park St, Los Angeles, CA 90001"
182439,AAA Batteries (4-pack),1,2.99,04/02/19 10:05,"583 Elm St, Los Angeles, CA 90001"
182440,27in FHD Monitor,1,149.99,04/07/19 08:32,"283 Wilson St, Austin, TX 73301"
182441,USB-C Charging Cable,1,11.95,04/28/19 15:25,"569 12th St, San Francisco, CA 94016"
182442,AAA Batteries (4-pack),1,2.99,04/18/19 22:34,"842 Lincoln St, San Francisco, CA 94016"
182443,iPhone,1,700,04/30/19 11:06,"386 1st St, Dallas, TX 75001"
182443,Lightning Charging Cable,1,14.95,04/30/19 11:06,"386 1st St, Dallas, TX 75001"
182444,iPhone,1,700,04/11/19 10:15,"722 Main St, Los Angeles, CA 90001"
182445,USB-C Charging Cable,1,11.95,04/14/19 20:35,"259 Johnson St, Portland, OR 97035"
182446,Google Phone,1,600,04/07/19 17:54,"191 Lake St, Boston, MA 02215"
182447,Wired Headphones,1,11.99,04/11/19 12:01,"471 Maple St, Boston, MA 02215"
182448,AAA Batteries (4-pack),4,2.99,04/07/19 08:52,"456 Dogwood St, Atlanta, GA 30301"
182449,Apple Airpods Headphones,1,150,04/29/19 00:18,"923 North St, Los Angeles, CA 90001"
182450,AAA Batteries (4-pack),1,2.99,04/23/19 10:22,"167 Center St, San Francisco, CA 94016"
182451,27in FHD Monitor,1,149.99,04/12/19 15:10,"510 North St, Boston, MA 02215"
182452,Lightning Charging Cable,1,14.95,04/11/19 16:08,"517 7th St, Los Angeles, CA 90001"
182453,34in Ultrawide Monitor,1,379.99,04/25/19 16:53,"550 Madison St, Portland, OR 97035"
182454,Wired Headphones,1,11.99,04/29/19 11:12,"294 Pine St, Dallas, TX 75001"
182455,AAA Batteries (4-pack),1,2.99,04/25/19 09:26,"754 1st St, Los Angeles, CA 90001"
182456,Bose SoundSport Headphones,1,99.99,04/15/19 18:07,"899 8th St, San Francisco, CA 94016"
182457,34in Ultrawide Monitor,1,379.99,04/04/19 08:08,"698 Center St, Boston, MA 02215"
182458,Wired Headphones,1,11.99,04/30/19 17:37,"387 7th St, Dallas, TX 75001"
182459,Wired Headphones,1,11.99,04/28/19 12:40,"787 4th St, Los Angeles, CA 90001"
182460,AA Batteries (4-pack),1,3.84,04/26/19 20:15,"83 Center St, Boston, MA 02215"
182461,Flatscreen TV,1,300,04/26/19 16:05,"438 4th St, San Francisco, CA 94016"
182462,Bose SoundSport Headphones,1,99.99,04/13/19 12:03,"269 Hickory St, Portland, OR 97035"
182463,AA Batteries (4-pack),1,3.84,04/11/19 13:04,"531 Maple St, Dallas, TX 75001"
182464,AA Batteries (4-pack),3,3.84,04/06/19 10:42,"300 6th St, Boston, MA 02215"
182465,Apple Airpods Headphones,1,150,04/20/19 09:08,"914 Forest St, San Francisco, CA 94016"
182466,Lightning Charging Cable,1,14.95,04/11/19 11:48,"13 Jackson St, San Francisco, CA 94016"
182467,LG Dryer,1,600.0,04/12/19 15:34,"571 Hill St, Boston, MA 02215"
182468,AAA Batteries (4-pack),1,2.99,04/13/19 17:33,"567 Maple St, New York City, NY 10001"
182469,Vareebadd Phone,1,400,04/25/19 21:27,"693 11th St, Los Angeles, CA 90001"
182470,AAA Batteries (4-pack),2,2.99,04/13/19 22:42,"487 Jackson St, Seattle, WA 98101"
182471,Lightning Charging Cable,1,14.95,04/04/19 11:45,"776 Main St, Atlanta, GA 30301"
182472,34in Ultrawide Monitor,1,379.99,04/13/19 17:24,"626 1st St, San Francisco, CA 94016"
182473,AA Batteries (4-pack),2,3.84,04/15/19 14:44,"441 Chestnut St, San Francisco, CA 94016"
182474,Lightning Charging Cable,1,14.95,04/23/19 10:28,"691 Hickory St, New York City, NY 10001"
182475,Flatscreen TV,1,300,04/27/19 06:18,"433 Maple St, New York City, NY 10001"
182476,AAA Batteries (4-pack),1,2.99,04/02/19 00:52,"674 4th St, San Francisco, CA 94016"
182477,AAA Batteries (4-pack),1,2.99,04/27/19 09:20,"556 Chestnut St, San Francisco, CA 94016"
182478,Wired Headphones,1,11.99,04/09/19 20:16,"907 Highland St, New York City, NY 10001"
182479,Lightning Charging Cable,1,14.95,04/16/19 15:44,"772 Forest St, Atlanta, GA 30301"
182480,27in FHD Monitor,1,149.99,04/05/19 07:39,"707 11th St, Portland, OR 97035"
182481,iPhone,1,700,04/13/19 09:32,"792 River St, Dallas, TX 75001"
182482,ThinkPad Laptop,1,999.99,04/24/19 14:59,"178 Park St, Los Angeles, CA 90001"
182483,AAA Batteries (4-pack),1,2.99,04/22/19 12:36,"615 Cedar St, San Francisco, CA 94016"
182484,AA Batteries (4-pack),1,3.84,04/20/19 09:19,"977 Hill St, New York City, NY 10001"
182485,USB-C Charging Cable,3,11.95,04/11/19 11:30,"739 Walnut St, Boston, MA 02215"
182486,Lightning Charging Cable,1,14.95,04/24/19 01:22,"874 6th St, Los Angeles, CA 90001"
182487,Lightning Charging Cable,1,14.95,04/04/19 17:41,"726 9th St, Los Angeles, CA 90001"
182488,27in FHD Monitor,1,149.99,04/14/19 21:10,"913 Church St, Boston, MA 02215"
182489,Wired Headphones,1,11.99,04/27/19 04:01,"264 North St, Portland, OR 97035"
182490,Lightning Charging Cable,1,14.95,04/27/19 13:46,"114 Adams St, San Francisco, CA 94016"
182491,iPhone,1,700,04/05/19 22:26,"912 9th St, San Francisco, CA 94016"
182492,USB-C Charging Cable,1,11.95,04/11/19 11:22,"254 Spruce St, New York City, NY 10001"
182493,USB-C Charging Cable,1,11.95,04/06/19 10:12,"962 Meadow St, Los Angeles, CA 90001"
182494,USB-C Charging Cable,1,11.95,04/20/19 21:34,"396 Lakeview St, Dallas, TX 75001"
182495,Macbook Pro Laptop,1,1700,04/18/19 18:40,"981 Spruce St, San Francisco, CA 94016"
182496,AAA Batteries (4-pack),2,2.99,04/19/19 11:08,"478 Elm St, Atlanta, GA 30301"
182497,Bose SoundSport Headphones,1,99.99,04/07/19 10:35,"197 5th St, Boston, MA 02215"
182498,USB-C Charging Cable,1,11.95,04/28/19 19:13,"680 Main St, Boston, MA 02215"
182499,Flatscreen TV,1,300,04/14/19 20:50,"470 7th St, New York City, NY 10001"
182500,AA Batteries (4-pack),3,3.84,04/02/19 17:33,"103 North St, Dallas, TX 75001"
182501,Google Phone,1,600,04/18/19 14:43,"953 5th St, Portland, OR 97035"
182501,USB-C Charging Cable,1,11.95,04/18/19 14:43,"953 5th St, Portland, OR 97035"
182502,AAA Batteries (4-pack),1,2.99,04/25/19 16:28,"105 5th St, Los Angeles, CA 90001"
182503,34in Ultrawide Monitor,1,379.99,04/22/19 13:31,"643 Lincoln St, Los Angeles, CA 90001"
182504,Bose SoundSport Headphones,1,99.99,04/02/19 18:01,"900 River St, Los Angeles, CA 90001"
182505,AA Batteries (4-pack),3,3.84,04/01/19 19:43,"596 Lake St, San Francisco, CA 94016"
182506,AAA Batteries (4-pack),2,2.99,04/04/19 18:53,"504 Sunset St, Los Angeles, CA 90001"
182507,Wired Headphones,1,11.99,04/27/19 21:46,"298 Walnut St, San Francisco, CA 94016"
182508,AA Batteries (4-pack),3,3.84,04/20/19 18:50,"857 Hickory St, Portland, OR 97035"
182509,Apple Airpods Headphones,1,150,04/02/19 18:30,"512 Wilson St, San Francisco, CA 94016"
182510,Apple Airpods Headphones,1,150,04/26/19 05:19,"920 Lakeview St, Los Angeles, CA 90001"
182511,AA Batteries (4-pack),1,3.84,04/08/19 18:00,"846 6th St, Los Angeles, CA 90001"
182512,Apple Airpods Headphones,1,150,04/29/19 17:26,"236 Cherry St, Los Angeles, CA 90001"
182513,AA Batteries (4-pack),1,3.84,04/07/19 14:01,"34 Church St, Los Angeles, CA 90001"
182514,Flatscreen TV,1,300,04/08/19 19:28,"536 Jefferson St, Atlanta, GA 30301"
182515,AA Batteries (4-pack),1,3.84,04/09/19 01:14,"763 Wilson St, Atlanta, GA 30301"
182516,Wired Headphones,1,11.99,04/13/19 09:18,"333 7th St, San Francisco, CA 94016"
182517,Apple Airpods Headphones,1,150,04/23/19 12:30,"694 5th St, San Francisco, CA 94016"
182518,USB-C Charging Cable,1,11.95,04/30/19 15:13,"757 Sunset St, Los Angeles, CA 90001"
182519,ThinkPad Laptop,1,999.99,04/29/19 11:44,"290 Ridge St, San Francisco, CA 94016"
182520,Wired Headphones,2,11.99,04/01/19 11:24,"649 Elm St, San Francisco, CA 94016"
182521,Wired Headphones,1,11.99,04/23/19 09:27,"38 Main St, Dallas, TX 75001"
182522,Apple Airpods Headphones,1,150,04/11/19 11:54,"251 Maple St, Seattle, WA 98101"
182523,iPhone,1,700,04/24/19 21:16,"990 River St, Boston, MA 02215"
182523,Lightning Charging Cable,1,14.95,04/24/19 21:16,"990 River St, Boston, MA 02215"
182523,Lightning Charging Cable,1,14.95,04/24/19 21:16,"990 River St, Boston, MA 02215"
182524,Bose SoundSport Headphones,1,99.99,04/26/19 18:02,"933 10th St, Atlanta, GA 30301"
182525,ThinkPad Laptop,1,999.99,04/10/19 10:36,"972 Forest St, San Francisco, CA 94016"
182526,34in Ultrawide Monitor,1,379.99,04/26/19 10:29,"567 Main St, Austin, TX 73301"
182527,Google Phone,1,600,04/19/19 22:42,"276 Main St, Portland, OR 97035"
182528,AA Batteries (4-pack),1,3.84,04/08/19 16:49,"343 River St, San Francisco, CA 94016"
182529,AAA Batteries (4-pack),1,2.99,04/13/19 20:10,"46 Jackson St, San Francisco, CA 94016"
182530,iPhone,1,700,04/04/19 09:11,"485 North St, Los Angeles, CA 90001"
182530,Lightning Charging Cable,1,14.95,04/04/19 09:11,"485 North St, Los Angeles, CA 90001"
182531,USB-C Charging Cable,1,11.95,04/13/19 22:05,"254 Cedar St, Austin, TX 73301"
182532,AA Batteries (4-pack),1,3.84,04/19/19 23:50,"123 Lincoln St, New York City, NY 10001"
182533,Macbook Pro Laptop,1,1700,04/09/19 02:26,"265 Lincoln St, Los Angeles, CA 90001"
182534,AA Batteries (4-pack),1,3.84,04/18/19 16:11,"138 Hickory St, Austin, TX 73301"
182535,Lightning Charging Cable,2,14.95,04/12/19 20:48,"672 Forest St, San Francisco, CA 94016"
